# Data from URL: http://mysite.du.edu/~balzar/s-s_rr.htm
# CeO2 powder that shows broadened diffraction lines was synthesized by Daniel Lour and Nathalie Audebrand at the University of Rennes 
#l (CuKa1) = 1.5406 ang, l (CuKa2) = 1.5444 ang, I (CuKa2)/I ((CuKa1) = 0.48, P = 0.8
26.4599991	253
26.4699993	275
26.4799995	271
26.4899998	297
26.5	288
26.5100002	249
26.5200005	262
26.5300007	253
26.5400009	257
26.5499992	257
26.5599995	244
26.5699997	252
26.5799999	318
26.5900002	296
26.6000004	243
26.6100006	239
26.6200008	304
26.6299992	330
26.6399994	304
26.6499996	234
26.6599998	291
26.6700001	273
26.6800003	277
26.6900005	342
26.7000008	273
26.7099991	229
26.7199993	312
26.7299995	234
26.7399998	324
26.75	307
26.7600002	259
26.7700005	307
26.7800007	268
26.7900009	384
26.7999992	341
26.8099995	276
26.8199997	267
26.8299999	272
26.8400002	340
26.8500004	258
26.8600006	263
26.8700008	284
26.8799992	443
26.8899994	310
26.8999996	331
26.9099998	335
26.9200001	331
26.9300003	361
26.9400005	348
26.9500008	305
26.9599991	369
26.9699993	377
26.9799995	356
26.9899998	347
27	356
27.0100002	377
27.0200005	390
27.0300007	364
27.0400009	346
27.0499992	359
27.0599995	355
27.0699997	376
27.0799999	350
27.0900002	363
27.1000004	384
27.1100006	401
27.1200008	341
27.1299992	337
27.1399994	418
27.1499996	405
27.1599998	451
27.1700001	451
27.1800003	417
27.1900005	442
27.2000008	378
27.2099991	438
27.2199993	455
27.2299995	395
27.2399998	476
27.25	378
27.2600002	471
27.2700005	492
27.2800007	433
27.2900009	394
27.2999992	466
27.3099995	445
27.3199997	487
27.3299999	478
27.3400002	432
27.3500004	448
27.3600006	410
27.3700008	414
27.3799992	477
27.3899994	405
27.3999996	481
27.4099998	511
27.4200001	464
27.4300003	510
27.4400005	447
27.4500008	502
27.4599991	522
27.4699993	594
27.4799995	543
27.4899998	459
27.5	505
27.5100002	458
27.5200005	513
27.5300007	509
27.5400009	542
27.5499992	668
27.5599995	588
27.5699997	554
27.5799999	600
27.5900002	621
27.6000004	595
27.6100006	658
27.6200008	712
27.6299992	683
27.6399994	645
27.6499996	728
27.6599998	590
27.6700001	623
27.6800003	644
27.6900005	715
27.7000008	769
27.7099991	739
27.7199993	814
27.7299995	697
27.7399998	672
27.75	792
27.7600002	784
27.7700005	788
27.7800007	650
27.7900009	904
27.7999992	787
27.8099995	820
27.8199997	919
27.8299999	819
27.8400002	902
27.8500004	1001
27.8600006	897
27.8700008	1009
27.8799992	1013
27.8899994	1037
27.8999996	1025
27.9099998	1086
27.9200001	1036
27.9300003	1061
27.9400005	1127
27.9500008	1164
27.9599991	1176
27.9699993	1299
27.9799995	1382
27.9899998	1278
28	1393
28.0100002	1446
28.0200005	1537
28.0300007	1540
28.0400009	1478
28.0499992	1597
28.0599995	1617
28.0699997	1629
28.0799999	1719
28.0900002	1706
28.1000004	1940
28.1100006	2063
28.1200008	2223
28.1299992	2259
28.1399994	2164
28.1499996	2582
28.1599998	2660
28.1700001	2753
28.1800003	2789
28.1900005	3137
28.2000008	3230
28.2099991	3484
28.2199993	3684
28.2299995	3645
28.2399998	4214
28.25	4454
28.2600002	4633
28.2700005	5237
28.2800007	5481
28.2900009	6081
28.2999992	6246
28.3099995	7144
28.3199997	7215
28.3299999	8054
28.3400002	8370
28.3500004	9331
28.3600006	10095
28.3700008	10361
28.3799992	11891
28.3899994	12544
28.3999996	13518
28.4099998	14426
28.4200001	15704
28.4300003	17254
28.4400005	18022
28.4500008	19481
28.4599991	20369
28.4699993	22115
28.4799995	23205
28.4899998	23940
28.5	25102
28.5100002	26616
28.5200005	26997
28.5300007	28096
28.5400009	29129
28.5499992	29200
28.5599995	30309
28.5699997	30440
28.5799999	30381
28.5900002	30431
28.6000004	29494
28.6100006	29743
28.6200008	28559
28.6299992	28452
28.6399994	27222
28.6499996	26881
28.6599998	25397
28.6700001	24270
28.6800003	23288
28.6900005	21674
28.7000008	20537
28.7099991	19405
28.7199993	18059
28.7299995	17106
28.7399998	15283
28.75	14911
28.7600002	14206
28.7700005	12542
28.7800007	11729
28.7900009	10897
28.7999992	10061
28.8099995	9032
28.8199997	8812
28.8299999	8106
28.8400002	7357
28.8500004	6812
28.8600006	6593
28.8700008	5977
28.8799992	5309
28.8899994	4927
28.8999996	4945
28.9099998	4254
28.9200001	3973
28.9300003	3851
28.9400005	3558
28.9500008	3481
28.9599991	3131
28.9699993	2875
28.9799995	2642
28.9899998	2597
29	2764
